station_tU0_over_M,time_s,tstep,cfl,kinetic_energy_cm2_s^-2,dissipation_cm2_s^-3,isotropic_u_rms_cm_s,kolmogorov_length_cm,taylor_microscale_cm,reynolds_lambda,kmax_eta,relative_spectral_divergence,parseval_relative_error
,0.2499999999999888,2500,0.26747009278825506,318.43950872724366,978.0489365584721,14.570278165435361,0.042973274756109806,0.6974700729567426,68.01561439991575,1.6501737506346166,1.5173210076811374e-15,1.785061755936092e-16
,0.2599999999999877,2600,0.2620597751876013,308.8701182429596,936.1236012724196,14.3496833470977,0.04344655020266552,0.7021238853950987,67.43281190531926,1.6683475277823558,1.5441202056025658e-15,1.840366403333797e-16
,0.2699999999999866,2700,0.27187686591551036,299.7115171434307,895.8549291523591,14.135334382165158,0.04392676033097153,0.7070095333203741,66.88774598529703,1.6867875967093067,1.5713594319271228e-15,1.89660442156465e-16
,0.2799999999999855,2800,0.26284626747052353,290.9478739439872,857.1405791845469,13.927140743741749,0.04441458232809248,0.7121540747288808,66.38212224788627,1.705519961398751,1.6030150059403515e-15,1.9537320582638603e-16
98.0,0.28448,2845,0.2559829633615392,287.14566768216,840.33006482797,13.835839154942501,0.04463505980366496,0.7145268957554053,66.16667182141207,1.7139862964607344,1.6159694198121941e-15,3.959204352247283e-16
,0.2899799999999994,2900,0.24901305236618046,282.5795241794267,820.1777609749146,13.725390684893132,0.04490674728662617,0.7174782624887239,65.90959875188689,1.724419095806445,1.631802271827435e-15,2.011590154165406e-16
,0.2999799999999983,3000,0.24499502731747103,274.5553846194796,784.9441909743169,13.529113905930908,0.0454024095067138,0.722916255682814,65.4594796255479,1.74345252505781,1.662014631259929e-15,2.0703807699707017e-16
,0.3099799999999972,3100,0.23640987302315813,266.8752061571902,751.3448573989415,13.338545801727918,0.04590169964671228,0.7284954647969625,65.03550870089408,1.7626252664337514,1.6884053997466703e-15,2.1299625274041795e-16
,0.3199799999999961,3200,0.23858776156912043,259.5235529032629,719.2338141271572,13.153543322447705,0.046405672648874456,0.7342530142997075,64.6403504586194,1.781977829716779,1.7165027411752251e-15,0.0
,0.329979999999995,3300,0.2365695347547162,252.48541636898537,688.6582724639561,12.973958952943272,0.046912400277435554,0.7401311151042845,64.2682370164193,1.8014361706535251,1.7448337509843189e-15,1.1256772703603667e-16
,0.3399799999999939,3400,0.2300638080337181,245.74507317130778,659.6702549989959,12.799611274600172,0.047419489144342464,0.7460558781208394,63.9121373599657,1.8209083831427506,1.7721800348139268e-15,4.626210253353299e-16
,0.3499799999999928,3500,0.22295984769554067,239.2869073035046,632.2136375462474,12.6303050188427,0.047926159799105805,0.752003628353073,63.56952693834156,1.8403645362856629,1.801890605678573e-15,2.3755340190305294e-16
,0.3599799999999917,3600,0.21692510787901606,233.09594213436594,606.2131054588558,12.46584512803861,0.04843198467501623,0.7579614077354707,63.238859004578174,1.859788211520623,1.831245196042097e-15,2.4386275599787644e-16
,0.3699799999999906,3700,0.2075772691612686,227.1582205503941,581.5394538592519,12.306047850559608,0.04893772772830898,0.7639536927016916,62.921756640148956,1.879208744767065,1.8590727171503145e-15,5.004742397002314e-16
,0.3799799999999895,3800,0.2083423869821601,221.46112653201394,558.0766006101271,12.150751047624283,0.049444175930843444,0.7700062375247202,62.619928997548165,1.898656355744388,1.887222613891222e-15,0.0
,0.3899799999999884,3900,0.21471151919068882,215.99288129424707,535.7542972404289,11.99980225654426,0.04995134431208403,0.776120732655354,62.33307890715139,1.9181316215840265,1.9146015970527747e-15,0.0
,0.3999799999999873,4000,0.21846470976667207,210.7424727038564,514.5085572546687,11.853057909357018,0.050459209886949644,0.7822978419403744,62.06085338150897,1.9376336596588661,1.9432190701429726e-15,0.0
,0.4099799999999862,4100,0.21528012346277983,205.69894671141515,494.3893933749614,11.71036426166767,0.0509649157037812,0.7884494583283275,61.79587248108967,1.957052763025198,1.9697754287753852e-15,0.0
,0.4199799999999851,4200,0.20864251781590243,200.85089043007073,475.4036068206733,11.571542404539127,0.05146630369086467,0.7945075749056735,61.53249117863201,1.9763060617292032,1.9984475459687177e-15,1.4150651445729815e-16
,0.429979999999984,4300,0.20193290354602392,196.18748138496125,457.4357209991329,11.436417894456325,0.05196441919555403,0.8005030773204966,61.272870553780784,1.9954336971092745,2.022917832376787e-15,0.0
,0.4399799999999829,4400,0.20140699052525174,191.6992047593174,440.36245592680496,11.304842760496271,0.05246093481695028,0.8064870732027245,61.02069384480472,2.0144998969708907,2.0500312512969616e-15,1.482620100906944e-16
,0.4499799999999818,4500,0.19920570093486745,187.37746067405746,424.11928545320905,11.176685873551172,0.052956172865459256,0.812469490763149,60.776447544001826,2.033517038033635,2.07573938567189e-15,1.5168158074168527e-16
